0.00456695	0.121605	0.00697951	0.0122403	-0.0283609	-0.12052	-0.0414678	-0.145853	-0.178064	-0.0348789	0.000690761	0.00502209	-0.222209	-0.0843115	-0.28692	-0.0356967	-0.0438331	-0.0259442	-0.0461385	0.0258946	-0.0697128	0.0410559	-0.107549	-0.0770027	-0.23622	-0.0750782	0.0595259	0.165932	-0.329956	0.145969	0.0906995	-0.0219274	0.0411757	0.0142568	-0.130743	-0.00365387	0.0839928	0.0218868	-0.303286	-0.366997	-0.0905265	0.406699	0.197061	0.0110079	-0.0218976	0.0328219	0.629832	0.275218	0.0452584	-0.406657	-0.0423535	0.196127	0.319487	0.231506	-0.0233262	-1.12376	0.203655	0.293685	-0.149167	-0.100811	0.052943	-0.0893197	0.536498	-0.940284	0.113141	0.0677729	-1
0.0284125	0.154365	-0.00593122	-0.00615525	0.0189754	0.000878424	0.0198975	-0.00815892	0.0188059	0.000856636	0.00749586	0.0068078	0.0257371	0.0328246	0.0859806	-0.017338	0.0814438	0.0455247	-0.0133669	-0.00264569	-0.0185901	0.00912354	0.0387774	-0.0907715	0.0814428	0.219727	-0.155828	-0.199777	0.116182	0.123161	-0.0178649	-0.0494649	-0.0438324	0.0276571	-0.0220873	-0.00365387	-0.0145933	-0.0145712	-0.0466593	-9.02266e-20	-0.0452632	-6.92803e-20	-0.176783	-0.16129	-0.116831	-0.0692592	-0.0933085	0.0458697	-0.181034	-0.0903681	-0.198887	-0.197954	-0.281144	-0.300769	0.0933048	-8.9825e-20	0.407311	-0.112956	0.00368314	-0.0274939	-0.0109537	-0.0291656	0.093304	-0.0229337	-0.0905126	0.361456	-1
0.0404759	-0.043605	0.0180863	0.0185274	0.00545071	-0.0119004	0.0104567	0.0193799	-0.0214628	-0.0304119	0.0193017	0.0194889	-0.0148359	-0.0182893	-0.0367463	0.051507	0.00090868	0.00532342	-0.00667879	-0.00264569	-1.48331e-19	-0.00912354	-0.00370437	-0.0311066	-0.00356545	0.0142569	-0.00601644	-0.00597073	0.00464726	-0.0319307	-0.00370436	0.0239686	-0.0169878	0.000856598	-0.0110376	-0.00365387	-0.0127676	-0.00545669	-0.0933186	-0.0458746	-0.113158	-0.112972	-0.0110394	-0.00182277	1.014e-05	-0.00910426	0.0466542	0.114674	0.0905169	-0.022592	-0.0202546	-0.0164937	-0.0164279	-0.00546585	-0.0233262	-0.022934	-0.0226284	0.0677735	0.00552471	-0.00183293	0.00365124	-5.55846e-23	0.023326	0.0229337	0.0452563	-6.88105e-20	-1
0.0297671	0.103732	-0.00544159	-0.00618112	0.0257377	-0.00125137	0.00101588	0.0193799	-0.00803991	0.0187244	0.00899092	0.007196	0.106883	0.000878404	0.123743	0.0836346	-0.016988	0.0812591	-0.0220614	-0.00596433	-0.0418277	-0.0319324	0.0670987	0.0377375	-0.0885737	0.0812581	-0.130413	-0.176546	0.0604144	0.0364922	0.00101583	-0.0173378	-0.0483066	-0.0438108	-0.033137	-0.0219836	-0.0036393	-0.0145712	-0.139978	-0.0458746	-1.47914e-19	-0.0451888	-0.198882	-0.175953	-0.160647	-0.116654	-0.0933085	-0.0917394	0.0452584	-0.180736	-0.14364	-0.197954	-0.197165	-0.280717	0.0466524	0.0917358	-1.47509e-19	0.406641	0.0147326	0.00366585	-0.0273843	-0.0109371	0.23326	0.091735	-0.0226282	-0.0903639	-1
-0.0131873	-0.0440853	-0.00644662	-0.00659509	0.000942491	0.00300822	-0.00370453	0.00102069	0.00538302	-0.00807724	-0.00634633	-0.00649445	0.000942468	0.00300815	0.00101585	0.00102066	0.00090868	0.014257	9.28673e-06	-0.000654511	-1.48331e-19	-0.00456177	-0.00370437	0.00102064	0.00538279	-0.00361015	-0.00267244	-0.000660984	-1.4848e-19	-0.00456152	-0.0178649	0.0101998	0.000908667	0.00532334	-0.00182948	-0.00365387	-0.00181363	1.20162e-05	-0.0233297	-9.02266e-20	-0.0226316	-6.92803e-20	1.02286e-05	1.01806e-05	1.014e-05	0.001833	-3.74786e-19	-8.99839e-20	-1.47668e-19	0.022592	-0.00552198	-0.00366312	-0.0018229	-0.00546585	0.0233262	-8.9825e-20	0.0226284	0.0225912	-0.00368314	-5.58918e-23	-0.00365124	-0.00182285	-0.046652	-8.97465e-20	-1.47431e-19	0.022591	-1
0.0311728	0.0158851	0.00605179	0.00204642	0.179017	0.0456041	0.128467	0.0469187	0.0501261	0.0723277	0.0147392	0.0155552	0.00545058	-0.0182893	0.0670995	-0.0953623	0.0545988	-0.0750791	-0.153148	-0.157294	-0.0139426	0.00456177	-0.0225852	-0.0632339	-0.0348843	-0.101879	0.0160539	0.0152683	-0.0743562	0.095792	0.0246168	0.042327	0.0232792	-0.0661446	-0.204408	-0.241941	-0.272013	-0.302589	0.069989	0.0917492	0.0678948	-3.21155e-16	-0.0552377	-0.0788068	-0.0912722	-0.0856651	0.186617	0.0688045	-1.47668e-19	0.11296	0.0313096	0.0659883	0.0438177	0.0236999	-0.116631	-0.0458679	0.13577	0.112956	-0.0276236	-0.0641525	-0.00182562	0.0674455	0.209934	-0.0688012	-0.24891	-0.293683	-1
0.0406889	-0.0510136	0.0184471	0.0186567	0.000942491	0.00300822	0.0340588	0.0102003	0.0188059	-0.0393458	0.0195852	0.0195924	0.000942468	-0.0140298	0.0246172	0.0147897	-0.0125138	-0.008077	-0.00400356	0.0020004	-0.0185901	0.0319324	-0.017865	0.0285583	0.000908669	0.0008566	-0.00401004	-0.00198842	-1.4848e-19	-0.0136846	0.00101583	0.00102064	0.000908667	0.000856598	-0.00919596	0.00734399	1.20344e-05	-0.00545669	0.069989	-0.0458746	0.0905265	-0.112972	-0.00919776	-0.00915458	-0.0164207	-0.0109271	0.0233271	0.0229348	-0.0678877	0.0451841	-0.00736355	-0.0146607	2.72997e-06	2.72583e-06	-0.0933048	0.0458679	-1.47509e-19	-6.88877e-20	-5.61554e-23	-5.58918e-23	-5.5669e-23	-5.55846e-23	-3.7453e-19	-8.97465e-20	-1.47431e-19	-6.88105e-20	-1
0.0405526	-0.0443234	0.018344	0.0185791	0.000942491	-0.00338117	-0.0414678	-0.0402876	0.000908707	-0.0170111	0.0191212	0.0193854	-0.0215981	-0.00551084	0.0104564	-0.00356901	-0.0214622	-0.0214774	-0.00534118	-0.00662805	0.00929504	0.00912354	-0.0131448	0.0193791	-0.0527808	0.0097901	-0.00401004	-0.00597073	-0.0371781	0.0136846	-0.00370436	0.00102064	-0.00803956	0.000856598	0.00185376	0.00551101	1.20344e-05	-0.00727959	0.0233297	0.0688119	0.0905265	0.0903776	-0.0294553	-0.0201523	-0.0164207	-0.01275	-0.0466542	-0.0229348	-0.0226292	-0.158144	0.00921064	-0.00732899	0.00365398	-0.00364299	-0.0233262	-0.0458679	0.0452567	0.0451823	0.00184157	-5.58918e-23	-0.00365124	-5.55846e-23	0.023326	-8.97465e-20	-0.0452563	-6.88105e-20	-1
-0.00136249	0.0836257	-0.000931859	-0.000230382	-0.0125822	0.0243062	0.0812629	-0.0678264	-0.133321	0.0901954	0.00602658	0.000389594	0.0775803	0.15635	0.123743	0.14789	0.108289	-0.124214	-0.0307559	0.0444789	-0.250966	0.269144	0.0906997	0.216732	0.139606	0.0455241	-0.044138	-0.0378292	0.111534	-0.086669	-0.0320255	0.0101998	0.287252	0.18846	-0.0902273	0.0275067	0.182579	-0.0692582	-0.209967	-0.756931	0.543159	0.542266	-0.0699705	-0.0549784	-0.0438054	0.0510507	-0.0466542	0.137609	-0.271551	-0.813313	-0.0570861	-0.0934768	-0.0346842	0.0145856	0.209936	-0.022934	-0.0678851	-0.497006	0.038673	0.0109976	-0.091281	-0.0036457	0.023326	0.229337	0.226282	-0.542183	-1
0.00740389	0.0787447	0.00602602	0.000390565	0.0775822	0.156354	0.0907037	0.216742	0.139612	0.045526	0.00594925	0.00569496	-0.0328684	0.0732898	-0.032026	0.0102	0.287256	0.188463	-0.044132	-0.0378232	0.11154	-0.0866736	0.0151764	-0.0311066	-0.00803957	0.478799	0.00869715	-0.0145991	0.00464726	0.164215	-0.0225851	0.0515062	0.0456498	0.148259	-0.0570781	-0.0934697	-0.0346757	0.0145952	0.209967	-0.0229373	-0.0678948	-0.497077	0.0386838	0.0110079	-0.0912722	-0.00363563	0.0233271	0.229348	0.226292	-0.542209	-0.00552198	0.00550154	0.00730523	-0.111192	-0.0233262	-0.022934	0.0905135	0.0677735	-0.0202573	-0.0128305	0.00730248	-0.0346342	0.069978	-0.160536	-1.47431e-19	0.564774	-1
0.00755723	-0.0357371	0.00427367	0.00403863	0.0325	0.0136572	0.0529404	0.0193799	0.00985732	0.000856636	0.0046604	0.00380574	0.0257371	0.0328246	0.0482185	0.00561032	0.0367021	-0.0438115	-0.00266595	0.00133667	0.0278851	0.0182471	0.029337	0.00102064	0.0411757	-0.0438109	-0.000666044	-0.00331586	0.0325308	0.0136846	0.0151764	0.0469166	0.0635462	-0.0214771	-0.00919596	-0.00731982	1.20344e-05	1.20162e-05	0.069989	-0.0917492	0.0452632	-0.0903776	0.00369342	0.00550904	1.014e-05	0.0109474	-0.0466542	0.114674	-0.135775	0.0451841	-0.00736355	2.7409e-06	0.00182836	-0.0145801	0.0466524	-0.0458679	0.0678851	0.0903647	0.00920785	0.00733171	-5.5669e-23	0.0164057	0.023326	-0.137602	0.0452563	-0.203319	1
-0.0133833	-0.0484375	-0.00649816	-0.00649159	-0.00356573	0.00300822	0.00101588	0.00102069	0.00538302	0.000856636	-0.00647522	-0.00652033	-0.0058197	0.000878404	0.00573611	-0.00356901	0.00090868	0.00532342	0.0013469	-0.000654511	-0.00929504	-0.00456177	-0.00842457	0.0193791	-0.00356545	0.0097901	-0.000666044	0.00133017	0.00464726	0.00912305	0.0151764	0.00102064	-0.00356544	0.000856598	0.00369538	1.20826e-05	-0.00181363	1.20162e-05	-0.0466593	0.0458746	0.0226316	-6.92803e-20	-0.00183137	-0.00182277	1.014e-05	0.001833	0.0233271	-0.0229348	-1.47668e-19	-0.022592	2.75382e-06	0.00366861	-0.0018229	-0.00364299	-3.74613e-19	0.0458679	-0.0226284	-6.88877e-20	0.00184157	-5.58918e-23	-0.00547686	0.0036457	0.023326	-8.97465e-20	0.0226282	-6.88105e-20	-1
0.0399732	-0.0378041	0.0178544	0.0181134	-0.00131162	0.000878424	-0.00370453	-0.0311079	0.000908707	-0.0304119	0.0185799	0.0188937	0.00319652	-0.0289381	0.0151766	-0.017338	-0.016988	0.00979023	-0.00199714	-0.00795551	0.00464752	0.0182471	-0.017865	0.079044	-0.0527808	0.0589244	-0.00869164	2.73444e-06	0.00464726	0.0182461	-0.0225851	0.0331478	-0.0125137	0.0142568	-0.00919596	-0.0201507	-0.010942	-0.00181088	-0.069989	-0.114686	0.0452632	-0.0677832	-0.00183137	1.01806e-05	-0.0182463	-0.0145729	0.0233271	0.0458697	0.0905169	9.12923e-16	-0.00736355	-0.00916192	0.00730523	-0.00546585	0.0933048	-0.160538	-0.0905135	-0.0225912	-0.012891	-0.00549878	-0.0127793	-0.00911426	-0.163282	0.160536	0.0678845	0.0677729	-1
